variant,case_id,failure_type,missing_gold,negative_hits,gold_symptoms,evaluated_k,predicted_top_k,queries_used,span_names,span_statuses,span_types,active_span_count,skipped_span_count
C,syn_0645,negative_hit|extraction_gold_mismatch,,삼키기 곤란,피부홍조,20,삼키기 곤란; 호흡곤란; 피부홍조; 운동 시 호흡곤란; 수유 곤란; 눈이 무거운 느낌; 가슴 답답; 발한; 폐부종; 기침; 체중감소; 흉통; 불안; 탈장; 식욕부진; 반복되는 폐렴; 빈호흡; 청색증; 가래; 열,삼키기 곤란은 나아졌어 근데 피부가 달아오르는 느낌이야.,,있음,symptom,1,0
C,syn_0647,partial_miss|extraction_gold_mismatch,오한,,사래걸림; 오한,20,사래걸림; 가래; 기침; 운동 시 호흡곤란; 검은색 가래; 식욕부진; 콧물; 체중감소; 결막염; 객혈; 구토; 가슴 답답; 저산소증; 호흡곤란; 사망; 천식; 온몸이 떨림; 감기 증상; 폐기능저하; 코막힘,먹다가 자꾸 사래가 걸려 그리고 추워가 몸땡이가 떨려 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0649,negative_hit|extraction_gold_mismatch,,천명음,가래; 창백,20,목의 통증; 가래; 천명음; 검은색 가래; 창백; 거품이 섞인 가래; 기침; 구토; 화농성 객담; 객혈; 가슴 답답; 운동 시 호흡곤란; 감기 증상; 삼키기 곤란; 폐부종; 체중감소; 마찰음; 천식; 사지 부종; 흉곽 팽윤,천명음은 지금은 괜찮아 근데 얼굴이 창백해졌어 그리고 목에 가래가 걸려 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0653,miss_all_gold|negative_hit|extraction_gold_mismatch,빈맥,복부 통증,빈맥,20,복부 통증; 복부팽만감; 목의 통증; 박동성 통증; 부정맥; 사망; 탈장; 서맥; 감기 증상; 빈호흡; 흉통; 저산소증; 청색증; 삼키기 곤란; 불안; 복벽이 움푹 들어감; 기침; 사지 부종; 경정맥 확장; 피로감,복부 통증은 지금은 괜찮아 근데 치료 후에도 맥이 빠르게 뛰어.,,있음,symptom,1,0
C,syn_0654,miss_all_gold|extraction_gold_mismatch,권태감,,권태감,20,눈이 무거운 느낌; 온몸이 떨림; 기침; 무증상; 반복되는 폐렴; 콧물; 서맥; 빈호흡; 코막힘; 체중감소; 재채기; 마찰음; 식욕부진; 가슴 답답; 피로감; 오한; 심부전; 폐부종; 근육통; 청색증,지난 진료 이후 전반적으로 몸이 무거워.,,있음,symptom,1,0
C,syn_0657,negative_hit|extraction_gold_mismatch,,근육통,기운없음; 재채기,20,기운없음; 재채기; 근육통; 복벽이 움푹 들어감; 두통; 근력 약화; 피부홍조; 권태감; 콧물; 발한; 흉통; 불안; 코막힘; 오한; 가슴 답답; 탈장; 저산소증; 호흡곤란; 가래; 기침,근육통은 지금 없어 근데 약을 먹어도 재채기가 자주 나 그리고 몸에 힘이 잘 들어가지 않아.,,있음,symptom,1,0
C,syn_0658,partial_miss|extraction_gold_mismatch,설사,,발한; 설사,20,발한; 열; 질식; 객혈; 천식; 체중감소; 식욕부진; 의식 변화; 가래; 복벽이 움푹 들어감; 가슴 답답; 흉수; 의식 저하; 호흡곤란; 콧물; 호기의 증가; 화농성 객담; 빈혈; 목소리 변화; 하지부종,식은땀이 흘러 그리고 묽은 변을 몇 번씩 봐 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0660,partial_miss|extraction_gold_mismatch,사지 부종; 오한,,사지 부종; 오한; 운동 시 호흡곤란,20,온몸이 떨림; 눈이 무거운 느낌; 호흡곤란; 가슴 답답; 기침; 콧물; 결막염; 운동 시 호흡곤란; 천명음; 구토; 가래; 피부홍조; 두통; 근육통; 발한; 삼키기 곤란; 근력 약화; 사망; 불안; 화농성 객담,약 먹는 중에 몸이 춥고 떨려 그리고 팔다리가 붓는 느낌이야 그리고 걸을 때 숨이 더 차.,,있음,symptom,1,0
C,syn_0661,negative_hit|extraction_gold_mismatch,,구토,코막힘,20,코막힘; 구토; 가슴 답답; 설사; 열; 두통; 결막염; 천식; 재채기; 마찰음; 곤봉지; 질식; 하지부종; 사망; 호흡곤란; 체중감소; 사래걸림; 기운없음; 오한; 눈꼽,구토는 지금은 괜찮아 근데 코가 막혀 답답해.,,있음,symptom,1,0
C,syn_0665,miss_all_gold|negative_hit|extraction_gold_mismatch,복부 통증,눈이 무거운 느낌,복부 통증,20,눈이 무거운 느낌; 눈의 충혈; 구토; 가슴 답답; 피부홍조; 발한; 불안; 재채기; 흉통; 기운없음; 경정맥 확장; 사망; 코막힘; 복벽이 움푹 들어감; 체중감소; 질식; 두통; 호기의 증가; 빈맥; 천명음,눈이 무거운 느낌은 지금은 괜찮아 근데 이번에 새로 속이 아파.,,있음,symptom,1,0
C,syn_0667,partial_miss|extraction_gold_mismatch,호흡곤란,,거품이 섞인 가래; 호흡곤란,20,가래; 거품이 섞인 가래; 검은색 가래; 복벽이 움푹 들어감; 반복되는 폐렴; 가슴 답답; 기침; 구토; 화농성 객담; 객혈; 감기 증상; 근력 약화; 체중감소; 호흡기감염; 질식; 결막염; 빈맥; 천명음; 운동 시 호흡곤란; 피로감,집에 있던 약 조금 먹었는데도 숨이 차가 힘들어 그리고 가래가 거품처럼 올라와. 왔다 갔다 반복돼.,,있음,symptom,1,0
C,syn_0668,partial_miss|extraction_gold_mismatch,방사통,,방사통; 어지러움,20,어지러움; 가슴 답답; 함몰가슴; 가슴 두근거림; 가래; 청색증; 흉통; 권태감; 삼키기 곤란; 열; 지남력 장애; 검은색 가래; 심부전; 피부홍조; 발한; 말초부종; 콧물; 복벽이 움푹 들어감; 사지 부종; 객혈,며칠 전부터 일어나면 어질어질해 그리고 가슴 아픈 게 팔까지 퍼져.,,있음,symptom,1,0
C,syn_0669,partial_miss|negative_hit|extraction_gold_mismatch,흉부압박감,객혈,기침; 흉부압박감,20,객혈; 가슴 답답; 기침; 함몰가슴; 가슴 두근거림; 눈이 무거운 느낌; 가래; 결막염; 구토; 검은색 가래; 감기 증상; 천명음; 콧물; 빈맥; 식욕부진; 빈호흡; 불안; 폐부종; 흉통; 오한,객혈은 지금 없어 근데 아직 가슴을 꽉 누르는 느낌이야 그리고 기침이 자주 나와.,,있음,symptom,1,0
C,syn_0671,miss_all_gold|extraction_gold_mismatch,설사,,설사,20,의식 변화; 목소리 변화; 질식; 화농성 객담; 결막염; 폐기능저하; 호기의 증가; 복벽이 움푹 들어감; 천식; 체중감소; 폐부종; 콧물; 사지 부종; 의식 저하; 마찰음; 식욕부진; 가래; 빈혈; 감기 증상; 지남력 장애,약 먹는 중에 묽은 변을 자주 봐.,,있음,symptom,1,0
C,syn_0673,negative_hit|extraction_gold_mismatch,,눈의 충혈,사지 부종,20,눈의 충혈; 객혈; 하지부종; 사지 부종; 구토; 가래; 눈이 무거운 느낌; 다발성 장기부전 증상; 복벽이 움푹 들어감; 코막힘; 근긴장의 이상; 흉수; 목의 통증; 호흡곤란; 운동 시 호흡곤란; 급성 신부전; 압통; 창백; 탈장; 눈꼽,눈의 충혈은 지금은 괜찮아 근데 손발이 자꾸 부어 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0677,negative_hit|extraction_gold_mismatch,,피부홍조,근력 약화; 피로감,20,피부홍조; 근력 약화; 코막힘; 기운없음; 콧물; 사지 부종; 발한; 불안; 청색증; 탈장; 지남력 장애; 흉수; 천식; 권태감; 온몸이 떨림; 하지부종; 식욕부진; 근긴장의 이상; 눈꼽; 피로감,피부홍조는 지금은 괜찮아 근데 오늘 아침부터 힘이 부쩍 약해진 거 같아 그리고 자도자도 피곤해.,,있음,symptom,1,0
C,syn_0681,negative_hit|extraction_gold_mismatch,,사지 부종,방사통,20,사지 부종; 하지부종; 폐부종; 말초부종; 피부홍조; 불안; 발한; 청색증; 두통; 기침; 방사통; 운동 시 호흡곤란; 호흡곤란; 사망; 근육통; 재채기; 결막염; 감기 증상; 콧물; 열,사지 부종은 이제 거의 없어 근데 아픈 게 어깨로 뻗어 그래서 좀 불편해. 밤에 더 불편해.,,있음,symptom,1,0
C,syn_0685,negative_hit|extraction_gold_mismatch,,권태감,목소리 변화,20,권태감; 목소리 변화; 목의 통증; 기운없음; 가래; 하지부종; 두통; 객혈; 오한; 기침; 피부홍조; 발한; 불안; 구토; 창백; 흉수; 빈호흡; 흉곽 팽윤; 열; 지남력 장애,권태감은 지금은 괜찮아 근데 새로 목소리가 잘 나오지 않아.,,있음,symptom,1,0
C,syn_0686,miss_all_gold|extraction_gold_mismatch,운동 시 호흡곤란,,운동 시 호흡곤란,20,호흡곤란; 코막힘; 가슴 답답; 구토; 객혈; 탈장; 열; 감기 증상; 두통; 복벽이 움푹 들어감; 불안; 근육통; 흉통; 눈이 무거운 느낌; 빈혈; 반복되는 폐렴; 흉수; 질식; 권태감; 오한,계단 오르면 숨이 확 막혀 그래서 좀 불편해. 진료 전에 확인받고 싶어.,,있음,symptom,1,0
C,syn_0687,partial_miss|extraction_gold_mismatch,빈맥,,빈맥; 흉통,20,가슴 답답; 함몰가슴; 가슴 두근거림; 호흡곤란; 기침; 가래; 운동 시 호흡곤란; 흉통; 천명음; 화농성 객담; 부정맥; 청색증; 구토; 사망; 검은색 가래; 삼키기 곤란; 결막염; 눈이 무거운 느낌; 흉수; 권태감,며칠 전부터 숨을 쉴 때 가슴이 결려 그리고 맥이 빠르게 뛰어.,,있음,symptom,1,0
C,syn_0688,partial_miss|extraction_gold_mismatch,권태감,,권태감; 눈꼽,20,눈꼽; 온몸이 떨림; 구토; 가슴 답답; 가래; 기운없음; 무증상; 결막염; 빈맥; 빈호흡; 기침; 질식; 설사; 식욕부진; 코막힘; 호흡곤란; 복벽이 움푹 들어감; 천식; 콧물; 천명음,약 먹는 중에 눈곱이 자주 껴 그리고 몸이 처지고 의욕이 없어.,,있음,symptom,1,0
C,syn_0689,negative_hit|extraction_gold_mismatch,,기침,눈이 무거운 느낌; 두통,20,기침; 눈이 무거운 느낌; 구토; 가슴 답답; 결막염; 눈의 충혈; 삼키기 곤란; 체중감소; 검은색 가래; 화농성 객담; 두통; 콧물; 운동 시 호흡곤란; 천명음; 빈맥; 빈호흡; 흉통; 가래; 하지부종; 감기 증상,기침은 나아졌어 근데 이번에는 새로 머리가 지끈거려 그리고 눈이 무겁게 느껴져.,,있음,symptom,1,0
C,syn_0690,partial_miss|extraction_gold_mismatch,피로감,,삼키기 곤란; 피로감; 흉부압박감,20,흉부압박감; 가슴 답답; 삼키기 곤란; 눈이 무거운 느낌; 가슴 두근거림; 함몰가슴; 복벽이 움푹 들어감; 가래; 감기 증상; 피부홍조; 불안; 발한; 근력 약화; 검은색 가래; 탈장; 열; 사망; 흉통; 기침; 운동 시 호흡곤란,치료하고 나서도 쉬어도 몸땡이가 피곤해 그리고 삼키기가 힘들어 그리고 가슴이 꽉 눌리는 느낌이야.,,있음,symptom,1,0
C,syn_0693,miss_all_gold|negative_hit|extraction_gold_mismatch,근육통,가슴 두근거림,근육통,20,가슴 답답; 가슴 두근거림; 함몰가슴; 삼키기 곤란; 호흡곤란; 흉통; 청색증; 기침; 운동 시 호흡곤란; 가래; 호기의 증가; 천식; 목소리 변화; 재채기; 검은색 가래; 불안; 결막염; 반복되는 폐렴; 온몸이 떨림; 피부홍조,가슴 두근거림은 좀 나아졌어 근데 몸땡이가 여기저기 쑤셔 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0697,negative_hit|extraction_gold_mismatch,,검은색 가래,가슴 답답; 가슴 두근거림,20,검은색 가래; 가슴 답답; 가슴 두근거림; 가래; 거품이 섞인 가래; 함몰가슴; 삼키기 곤란; 기침; 감기 증상; 화농성 객담; 구토; 운동 시 호흡곤란; 청색증; 체중감소; 호흡곤란; 오한; 마찰음; 흉통; 말초부종; 사지 부종,검은색 가래는 나아졌어 근데 가슴이 답답해 그리고 가슴이 두근거려 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0700,partial_miss|extraction_gold_mismatch,빈맥,,목의 통증; 빈맥; 온몸이 떨림,20,온몸이 떨림; 눈이 무거운 느낌; 목의 통증; 체중감소; 가슴 답답; 근육통; 콧물; 두통; 탈장; 기운없음; 코막힘; 삼키기 곤란; 피부홍조; 천식; 열; 발한; 불안; 청색증; 부정맥; 호기의 증가,약은 아직 안 먹고 있고 심장이 빠르게 뛰는 느낌이야 그리고 목이 따가워 그리고 온몸가 덜덜 떨려.,,있음,symptom,1,0
C,syn_0701,negative_hit|extraction_gold_mismatch,,복부팽만감,권태감,20,복부팽만감; 복부 통증; 피부홍조; 탈장; 권태감; 발한; 가래; 결막염; 재채기; 검은색 가래; 기침; 콧물; 천식; 어지러움; 코막힘; 질식; 복벽이 움푹 들어감; 불안; 감기 증상; 무증상,복부팽만감은 이제 거의 없어 근데 몸땡이가 축 처져.,,있음,symptom,1,0
C,syn_0705,negative_hit|extraction_gold_mismatch,,빈맥,발한,20,발한; 빈맥; 빈호흡; 열; 결막염; 가래; 체중감소; 천식; 기침; 식욕부진; 목소리 변화; 객혈; 호흡기감염; 호기의 증가; 흉곽 팽윤; 콧물; 피부홍조; 불안; 감기 증상; 권태감,빈맥은 나아졌어 근데 식은땀이 나.,,있음,symptom,1,0
C,syn_0707,partial_miss|extraction_gold_mismatch,오한,,사지 부종; 오한,20,재채기; 사지 부종; 하지부종; 가슴 답답; 콧물; 목소리 변화; 코막힘; 체중감소; 결막염; 운동 시 호흡곤란; 기침; 구토; 폐부종; 복벽이 움푹 들어감; 식욕부진; 설사; 말초부종; 질식; 곤봉지; 천명음,이번에 새로 몸땡이가 으슬으슬해 그리고 손발이 자꾸 부어.,,있음,symptom,1,0
C,syn_0709,negative_hit|extraction_gold_mismatch,,방사통,가래; 체중감소,20,가래; 방사통; 검은색 가래; 거품이 섞인 가래; 목의 통증; 기침; 화농성 객담; 구토; 객혈; 탈장; 체중감소; 폐부종; 가슴 답답; 오한; 감기 증상; 복벽이 움푹 들어감; 사지 부종; 천식; 코막힘; 삼키기 곤란,방사통은 지금은 괜찮아 근데 오늘 아침부터 목에 가래가 걸려 있는 거 같아 그리고 살이 자꾸 빠져.,,있음,symptom,1,0
C,syn_0710,partial_miss|extraction_gold_mismatch,가슴 두근거림,,가슴 두근거림; 두통; 하지부종,20,가슴 답답; 발한; 불안; 부정맥; 근력 약화; 피부홍조; 두통; 하지부종; 사지 부종; 탈장; 운동 시 호흡곤란; 기침; 호기의 증가; 가래; 함몰가슴; 사망; 청색증; 심부전; 콧물; 구토,심장이 쿵쿵 뛰는 거 같아 그리고 다리깽이가 퉁퉁 부어 그리고 머리깽이가 깨질 듯 아파 그래서 좀 불편해.,,있음,symptom,1,0
C,syn_0712,miss_all_gold|extraction_gold_mismatch,복부 통증,,복부 통증,20,기침; 운동 시 호흡곤란; 서맥; 호흡곤란; 저산소증; 천명음; 두통; 폐부종; 객혈; 사망; 호기의 증가; 불안; 피부홍조; 발한; 가래; 빈호흡; 권태감; 콧물; 반복되는 폐렴; 근육통,속이 아파 그래서 좀 불편해. 전보다 더 자주 느껴져.,,있음,symptom,1,0
C,syn_0713,negative_hit|extraction_gold_mismatch,,가래,목의 통증,20,목의 통증; 검은색 가래; 거품이 섞인 가래; 가래; 코막힘; 화농성 객담; 기침; 콧물; 체중감소; 구토; 운동 시 호흡곤란; 감기 증상; 오한; 사지 부종; 복벽이 움푹 들어감; 가슴 답답; 열; 질식; 어지러움; 결막염,가래는 좀 나아졌어 근데 약 먹는 중인데 목이 따가워.,,있음,symptom,1,0
C,syn_0715,miss_all_gold|extraction_gold_mismatch,어지러움,,어지러움,20,눈이 무거운 느낌; 삼키기 곤란; 열; 근육통; 불안; 발한; 가슴 답답; 오한; 천명음; 폐부종; 탈장; 말초부종; 마찰음; 감기 증상; 빈맥; 지남력 장애; 검은색 가래; 콧물; 코막힘; 빈호흡,빙빙 도는 느낌이 있어 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0717,negative_hit|extraction_gold_mismatch,,피로감,객혈; 기운없음,20,객혈; 가래; 피로감; 검은색 가래; 거품이 섞인 가래; 기침; 코막힘; 체중감소; 두통; 근력 약화; 운동 시 호흡곤란; 구토; 콧물; 화농성 객담; 가슴 답답; 기운없음; 오한; 재채기; 감기 증상; 결막염,피로감은 좀 나아졌어 근데 이번에 새로 몸땡이에 힘이 쭉 빠져 그리고 가래에 피가 좀 묻어 나와.,,있음,symptom,1,0
C,syn_0720,partial_miss|extraction_gold_mismatch,사지 부종,,부정맥; 사지 부종; 운동 시 호흡곤란,20,눈이 무거운 느낌; 호흡곤란; 가슴 답답; 운동 시 호흡곤란; 기침; 가래; 콧물; 발한; 열; 삼키기 곤란; 검은색 가래; 구토; 불안; 두통; 결막염; 피부홍조; 근력 약화; 천명음; 서맥; 부정맥,팔다리가 붓는 느낌이야 그리고 걸을 때 숨이 더 차 그리고 맥이 건너뛰는 느낌이야 그래서 진료 보러 왔어.,,있음,symptom,1,0
C,syn_0721,negative_hit|extraction_gold_mismatch,,설사,구토,20,구토; 설사; 두통; 열; 오한; 피로감; 결막염; 흉수; 화농성 객담; 경정맥 확장; 빈호흡; 의식 저하; 질식; 콧물; 복벽이 움푹 들어감; 체중감소; 기침; 곤봉지; 탈장; 빈맥,설사는 나아졌어 근데 약 먹는 중에 구토가 있었어.,,있음,symptom,1,0
C,syn_0725,negative_hit|extraction_gold_mismatch,,부정맥,콧물,20,콧물; 부정맥; 경정맥 확장; 재채기; 결막염; 코막힘; 청색증; 설사; 기침; 저산소증; 두통; 피로감; 열; 호흡기감염; 빈호흡; 호기의 증가; 오한; 구토; 천식; 급성 신부전,부정맥은 지금 없어 근데 이번에는 새로 맑은 콧물이 나.,,있음,symptom,1,0
C,syn_0729,negative_hit|extraction_gold_mismatch,,거품이 섞인 가래,기침; 화농성 객담,20,가래; 거품이 섞인 가래; 검은색 가래; 기침; 구토; 화농성 객담; 객혈; 결막염; 운동 시 호흡곤란; 천명음; 감기 증상; 가슴 답답; 빈맥; 체중감소; 폐부종; 콧물; 오한; 빈호흡; 호흡곤란; 불안,거품이 섞인 가래는 지금은 괜찮아 근데 기침이 자꾸 나와 그리고 가래가 노랗고 진해 그래서 좀 불편해.,,있음,symptom,1,0
